ID	ORDER_ID	PRODUCT_ID	QUANTITY_CHANGE	DELETED_AT	_LOADED_AT
528	98ea3d48242a8cab3505752eb76d7998	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
529	d8d93374c73ce4402834aec189b31d85	2a9c26508842a88fce3cf58735b8699b	27	(null)	2022-01-09 21:51:51
530	b7efb18b7df470777b89a724ec2e3e31	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
531	90fe205ab64337526ca4005479a4d13f	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
532	7d3dacd1f2d6f3f126d6312cf4cdba61	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
533	f9f146584220ba49a6483f9ee969d8d6	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
534	adbeaffcec66b7edf817f429e2bafe31	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
535	9d44a38eb9734557fddf6ae52d643268	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
536	b02a24d6b0e4ce86fac294a9aa4756b9	2a9c26508842a88fce3cf58735b8699b	18	(null)	2022-01-09 21:51:51
537	e4a3ac068dc6d638f0023014c0569d65	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
538	3041aeef86faaa87bb50b09983cec52b	2a9c26508842a88fce3cf58735b8699b	23	(null)	2022-01-09 21:51:51
539	683ffb87bd14ca8f19039061ca91902b	2a9c26508842a88fce3cf58735b8699b	23	(null)	2022-01-09 21:51:51
540	32950133ab40157a4ce4921200713920	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
541	14c03197c1352decfb2d8b72d6726b5c	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
542	f503af39c19e06ec6a2f208ec3bd5138	2a9c26508842a88fce3cf58735b8699b	27	(null)	2022-01-09 21:51:51
543	35fb981148e342b9f6cb2ae88753486c	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
544	4479915e2020582280c030d97a816bf0	2a9c26508842a88fce3cf58735b8699b	18	(null)	2022-01-09 21:51:51
545	15e5b2b9579917b2f4bde1da3d1a76b7	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
546	8d37ac1bed7a269555e77d51e56072e2	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
547	dcc1ee1383367cbb2b9c2f17f02aca7b	2a9c26508842a88fce3cf58735b8699b	17	(null)	2022-01-09 21:51:51
548	78084a584a8fda214269deea60f48840	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
549	c356c459119849ec2e8d63211d57085c	2a9c26508842a88fce3cf58735b8699b	28	(null)	2022-01-09 21:51:51
550	1f570edee758ad0b58f4fec95a7d25b3	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
551	ac323f02ebc5dcea42a3044709ec53d2	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
552	d352235f3571059a55423da0b50b28f2	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
553	fe1346ae0982be6eaee34490fd3e69d6	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
554	34961dbf2e3e5a30d724c6f60d6258a9	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
555	00c1985e97cd6cab75911fc8f1bb75fc	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
556	032666450b6d1f8c996832f7ceb20e08	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
557	bf4fe105e2aaddce0f3cbc5e3e4ba285	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
558	acf97b94240263f8d174d374ae8c56a6	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
559	a2977e137c7d46d8dcfe6445be133c02	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
560	9e00fd493c823d88c230bb92ecaf42fb	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
561	5b91dec17a18af182913f90ceaf80d2e	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
562	9c5b52c236629199c8112ae52919b748	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
563	b1bb22ffc6af465d621172c309213ef5	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
564	90661d4c09be63d520189b38c010ff8a	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
565	967605bfe4322aa27a4ea479a8289c97	2a9c26508842a88fce3cf58735b8699b	30	(null)	2022-01-09 21:51:51
566	a13ae7dc91bbade3a22a8f858a584798	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
567	90e1487410210385fbbd426f21cbc060	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
568	c2ab4931999604a36bdc1d2d7b0f8f6d	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
569	b3311b1d7dd092288818b28a5b47f75a	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
570	b0d60eed5cae78705ca24cb1a4377495	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
571	349c58de2d1ca98d7dadf30587b1d41c	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
572	8f1a13cbcfe6b3e37b7134164071876d	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
573	6f7bb015313e1a277904f18fb714dce9	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
574	02f9b229ff10a528baa9666055683312	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
575	ca64df040c2ab0d8c9d404a8dbb21758	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
576	ed3023884b94216715d55f2f2a3b1d56	2a9c26508842a88fce3cf58735b8699b	27	(null)	2022-01-09 21:51:51
577	93f8839760a3023c134e33b840e07e1c	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
578	dc34ba0e4bddd690c0b8c650754001b3	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
579	811a736305b1901f66d578a9f923571c	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
580	72d69079bf3fc92e4c5934884afe2c35	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
581	ed84a0c394ad2ababb97e10965941599	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
582	42f075105efe54f4ac832fae779d5a04	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
583	ca9950e8683bf1eff10399f2b5ba0226	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
584	89d869d928ebb3b032da680ff33cc132	2a9c26508842a88fce3cf58735b8699b	14	(null)	2022-01-09 21:51:51
585	78cb6c9482e263f39f2dd1f42ec441b3	2a9c26508842a88fce3cf58735b8699b	28	(null)	2022-01-09 21:51:51
586	46a28b2310e2726b7c3a529c0a88f3a2	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
587	40d3bee8b7a3f8d18359b0577aab70c5	2a9c26508842a88fce3cf58735b8699b	23	(null)	2022-01-09 21:51:51
588	024b5aba5f6dbceccbfdcb92f3853520	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
589	3f260891dd4a21a192395a085e79ba53	2a9c26508842a88fce3cf58735b8699b	30	(null)	2022-01-09 21:51:51
590	1e3a245e01de123138f5fdcc34002b0e	2a9c26508842a88fce3cf58735b8699b	17	(null)	2022-01-09 21:51:51
591	f2ec9a01a65928a8a596af5cc72740fe	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
592	ed84d7fd8543af37fc6da015ea47d69d	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
593	faf1eb63036d5a53db6d0776163a36ef	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
594	324bda2e138b26b5b7aff5d4b5f2e97c	2a9c26508842a88fce3cf58735b8699b	17	(null)	2022-01-09 21:51:51
595	fc62fc236c50fb67a6ec7bea22a68b5b	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
596	b82eef6e1c6e74c3512b96d3395dff6b	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
597	1231970a44043e0e864cd52bf0067d7c	2a9c26508842a88fce3cf58735b8699b	28	(null)	2022-01-09 21:51:51
598	548dda7542f4f2d3c9711e43d39a2aa4	2a9c26508842a88fce3cf58735b8699b	27	(null)	2022-01-09 21:51:51
599	ee57b402024d94ae876d6a651aff92cf	2a9c26508842a88fce3cf58735b8699b	17	(null)	2022-01-09 21:51:51
600	653a118ddf687c3ca43b57eec739ecb9	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
601	5acd8168eaefa0cb0f655bf423dd0162	2a9c26508842a88fce3cf58735b8699b	14	(null)	2022-01-09 21:51:51
602	7065d7278943d61ae456f3b358d41509	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
603	0a9c03fccf1b6ebd821fcfd569e9f69f	2a9c26508842a88fce3cf58735b8699b	29	(null)	2022-01-09 21:51:51
604	dc51852d52353d862a5f58ac5ddd4019	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
605	82520d617ec863c37636612c5617f1f6	2a9c26508842a88fce3cf58735b8699b	27	(null)	2022-01-09 21:51:51
606	89fb365b03695d65b2b5b6115c9c6073	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
607	1280ac21c55f977a5bdf59313ea95584	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
608	0ffd2d131f252c3eb97340d985a132bb	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
609	06e795b3190d37884479e0858c1f8dcc	2a9c26508842a88fce3cf58735b8699b	29	(null)	2022-01-09 21:51:51
610	9674fb3f4815a9b02626e309673c8ae3	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
611	d50292b3649e80d99a60dcac90367394	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
612	2cb670f91dbb1821bffe7625f25a9470	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
613	22c3e545aad5c051e6a2abeb9ce2abc4	2a9c26508842a88fce3cf58735b8699b	23	(null)	2022-01-09 21:51:51
614	0ae31f66d521bc45eaf730633a220efc	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
615	c7a8209505751ae4109dca1f7e91d69c	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
616	5e0dcf63470b2d146438417d315abf22	2a9c26508842a88fce3cf58735b8699b	30	(null)	2022-01-09 21:51:51
617	8fba613890d82325b9b318f321a708dd	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
618	bde3110735f401f40521644d6413d8e9	2a9c26508842a88fce3cf58735b8699b	23	(null)	2022-01-09 21:51:51
619	097a44cdd2974f3e6db7ccaaa4830802	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
620	908dd72594bc240015e54863b79c1dc1	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
621	4d5c61fd921919847235d36eecbcefa3	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
622	3995bf69f2a6366a04acc9ae33cfd739	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
623	161f5d7cc36c6e51b037b76bfbf97483	2a9c26508842a88fce3cf58735b8699b	17	(null)	2022-01-09 21:51:51
624	897c12f1307335042e8ea4ecffcc5cc5	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
625	81608c1fab8b85543fea9b85b5a2e040	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
626	de1232acc5cf5470c1f7ecf4d9f57941	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
627	58ea3cc9fe358ad721df6a8381bc2900	2a9c26508842a88fce3cf58735b8699b	28	(null)	2022-01-09 21:51:51
628	5dad4d8f38175a0902ff4fa6b8740be5	2a9c26508842a88fce3cf58735b8699b	18	(null)	2022-01-09 21:51:51
629	189f2e5178221156caeb8291a3a117f1	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
630	ea2f58802ec32eb50514be94f267194b	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
631	af829935cc4c0745e82c0a3e1f505c59	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
632	42e02f1868c51e0b5366098c6397f67e	2a9c26508842a88fce3cf58735b8699b	28	(null)	2022-01-09 21:51:51
633	d6d2b4c5950857120a227ae1c436bd22	2a9c26508842a88fce3cf58735b8699b	17	(null)	2022-01-09 21:51:51
634	76b1ccc96af0bce018ae7e5c8559fba3	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
635	eccee407c564821f77aedc13fd1b6bdf	2a9c26508842a88fce3cf58735b8699b	29	(null)	2022-01-09 21:51:51
636	b802a8dc7bd56da812fb628c02dd6f3d	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
637	4977d5bc7e97b2922df3bdbf5c63be4f	2a9c26508842a88fce3cf58735b8699b	18	(null)	2022-01-09 21:51:51
638	ee177068ba14e667a9126948763b22a5	2a9c26508842a88fce3cf58735b8699b	27	(null)	2022-01-09 21:51:51
639	68e5ec704422b8fea9c97008e5673f0d	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
640	0ea2f4a876689ecc22a57bc9a83deb3d	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
641	6cdef9f5d22cd4a74a87a052c9067a5a	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
642	f4b4a6e0e0aff7eb959bd2b7439a6307	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
643	faf512fba41d6420a0dd27cfebc35821	2a9c26508842a88fce3cf58735b8699b	23	(null)	2022-01-09 21:51:51
644	bb6928e29e76e4a94e7dab2c7b3ec487	2a9c26508842a88fce3cf58735b8699b	14	(null)	2022-01-09 21:51:51
645	1d82b736ef700776e58248403a1d5b08	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
646	4af768ba384090a7e40622ec27f22c4c	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
647	018ab00edeb538a9c4bfa5c1b7ef1d5a	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
648	3a57afa48ed2e9f9f00fac5c6d14b02e	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
649	06fe5a779ef38882aed5965f98af74d4	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
650	e6b753a9450329be9d5d1e111d606c15	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
651	59130bc10d2ab1e650fddd6854fa52ab	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
652	ab7b07fba2075d77109117543b958573	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
653	38ca17e47f8e6ff7eadd73e9c9b01fa1	2a9c26508842a88fce3cf58735b8699b	17	(null)	2022-01-09 21:51:51
654	75afde8a921ee96cb5a15af349fae7e0	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
655	c24a5a3f869a8e9fe35a89dbca6563e0	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
656	45ea7074f2f00382a6ca17e648c160e9	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
657	bc9e23d125f53e61a605ff41f5c6e72b	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
658	d2c69c633cf4399620f7aefb2c8f377a	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
659	0fcefaf2f023a33c2b0180c40f1b714f	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
660	626298b3cd78d69f0a4493c01b18c3c8	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
661	d4e3617afbae76c336cad348693a1963	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
662	91788dc27b4eb12bf889723721828356	2a9c26508842a88fce3cf58735b8699b	29	(null)	2022-01-09 21:51:51
663	20b928825bc49166ffceead868dcabce	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
664	8e24d4e1cbef1792b14c23319c20817d	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
665	6fcb765fa1c9924ba0dd14a6d818e54e	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
666	9a5b5ca2fce88bfc08e5bbc798de45d6	2a9c26508842a88fce3cf58735b8699b	29	(null)	2022-01-09 21:51:51
667	93bfcdfa0a1564d2dc6680bdd921f7a6	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
668	d7f56c4248e2324bd70846b22d24b27b	2a9c26508842a88fce3cf58735b8699b	17	(null)	2022-01-09 21:51:51
669	e9f849616693bfa5ee113db4ef400ba2	2a9c26508842a88fce3cf58735b8699b	17	(null)	2022-01-09 21:51:51
670	2d5c46d6dc7529565a797a39f16b0ad4	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
671	fa5f31b59472f8b973603d65305babe8	2a9c26508842a88fce3cf58735b8699b	16	(null)	2022-01-09 21:51:51
672	6f4983898eeb11173edd89cca7d4dd54	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
673	e611e5158c368137fa38a9990a20d07a	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
674	86acc8e8dd1b5f64fe6d9a23079508c1	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
675	df03bd2fd47e016ba4455f628c9a775a	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
676	3dbeaf3c6a1ac08cbe84a155875a49f5	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
677	724d1420f56dca28e835a46f03ab2174	2a9c26508842a88fce3cf58735b8699b	27	(null)	2022-01-09 21:51:51
678	191e48b7deefb9c6f1150fe040634977	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
679	65759241467fec7fd780086279b306b9	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
680	7f9b3276826321e3ada52e1d8d18e8e8	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
681	e8d76ba14bae67647babd569ba3536ed	2a9c26508842a88fce3cf58735b8699b	27	(null)	2022-01-09 21:51:51
682	10459fc153946b62ee2ca0bd52c195fb	2a9c26508842a88fce3cf58735b8699b	28	(null)	2022-01-09 21:51:51
683	31e29bbde2c7ac0a06a3546aa37823ab	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
684	79486fce37f285203915d498b8c05432	2a9c26508842a88fce3cf58735b8699b	29	(null)	2022-01-09 21:51:51
685	b51672b45ba265d6a8e4c71d618c0c57	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
686	da67c696167f7e581afc17484f5c718a	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
687	7a45bab8cef9358c7ced52e118371265	2a9c26508842a88fce3cf58735b8699b	20	(null)	2022-01-09 21:51:51
688	e75a382d4ccd4ca97f2ebbd76031ab89	2a9c26508842a88fce3cf58735b8699b	29	(null)	2022-01-09 21:51:51
689	0f7b948d5eff4faa45d4256c6a27ae0a	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
690	931ec16e332bad1f131f18a0ade18429	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
691	238f5d573c53e52f19c088e848ade32f	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
692	677fc026cd58775d2539c2405dad8e24	2a9c26508842a88fce3cf58735b8699b	18	(null)	2022-01-09 21:51:51
693	2af88043b9b0072527e8271689aca409	2a9c26508842a88fce3cf58735b8699b	27	(null)	2022-01-09 21:51:51
694	b47b11374bac4ac47b54f0a41a41b116	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
695	c2cae5aaeb8cb1f7c81d0212cfa59972	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
696	c5e84af6a33061a258bb2789308c0461	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
697	c14a1c2c714c121bcdd772200dfde943	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
698	a9b0d543e3399173b2daa12288ef08d7	2a9c26508842a88fce3cf58735b8699b	14	(null)	2022-01-09 21:51:51
699	7e71e3b628720c501e6175b730c59024	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
700	b141fa28996ddcf349e286b77fc97e41	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
701	5a04072f803d58e5fd3ddd4a1dc714d0	2a9c26508842a88fce3cf58735b8699b	18	(null)	2022-01-09 21:51:51
702	c4a7b56504d1102fa5f851632896303b	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
703	3a8f1ca27249639444e58306a69b39c2	2a9c26508842a88fce3cf58735b8699b	29	(null)	2022-01-09 21:51:51
704	e8995cfc45abde2f27a03a888c1806d3	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
705	a768f3665ccb0a260f0c785b691c3a38	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
706	ad265b84b7aee710c27a4bd738f9eb75	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
707	cdef068da59ca32e2ad030c4ed529313	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
708	609097d5196154d47967f0afc940ebbf	2a9c26508842a88fce3cf58735b8699b	28	(null)	2022-01-09 21:51:51
709	6b75e1dd35ecc1a6ab2302e20ace6c69	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
710	e13896f8fdfc05da3583ea0aa29f4310	2a9c26508842a88fce3cf58735b8699b	14	(null)	2022-01-09 21:51:51
711	480e298d39ea210cb05a3b25296493ba	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
712	8376e65fbc4b55a472eb0d18ffcb61fa	2a9c26508842a88fce3cf58735b8699b	18	(null)	2022-01-09 21:51:51
713	40ba70746d36368ab0ea2936c87ec21a	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
714	125c58405ee3ff27d177a5011a0948fe	2a9c26508842a88fce3cf58735b8699b	14	(null)	2022-01-09 21:51:51
715	1f6e8d87e249aa8861f3f3cfb48a9968	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
716	afb09f428b88ffd28745a56a37a730c6	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
717	c0a0439a9f61b5e7d32e77c95cad48a4	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
718	4d25d0fb32703e81b5c7dbef0b03958a	2a9c26508842a88fce3cf58735b8699b	14	(null)	2022-01-09 21:51:51
719	562c355d531574c94998fe55355ad061	2a9c26508842a88fce3cf58735b8699b	11	(null)	2022-01-09 21:51:51
720	9fbfa514f337cd93b779c48eab932570	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
721	cc8f1e58e8b62744fa077fe5c7391125	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
722	168bd7a1fe939ffcc5948212c0eb95f1	2a9c26508842a88fce3cf58735b8699b	10	(null)	2022-01-09 21:51:51
723	3a218bd1c6dfebf603bf3d8e60916382	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
724	9ec91b2ee3a34e0845886ee20ccb8d28	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
725	f1f569c07d73bcf7110de43f63095374	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
726	300b109a6002e5b3a4e417134206fb5d	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
727	5bce9784c6c7e2f8a37bfcdfddf17cd4	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
728	9be20cec8922b71cdf2a01c18e3a260d	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
729	15116bec35e7addefb8587d16d2a764e	2a9c26508842a88fce3cf58735b8699b	30	(null)	2022-01-09 21:51:51
730	8a2ebd6d0d255429d18f6afb03e56c46	2a9c26508842a88fce3cf58735b8699b	22	(null)	2022-01-09 21:51:51
731	e109b3b8e2a4f376b99511d5bc56ec5a	2a9c26508842a88fce3cf58735b8699b	14	(null)	2022-01-09 21:51:51
732	83a4f0c91ebb63f9f9756295a5ab390d	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
733	d737fd0ee30cb15b1f668502d73aa195	2a9c26508842a88fce3cf58735b8699b	12	(null)	2022-01-09 21:51:51
734	c54eda835e12455f4711b8ea072eb71a	2a9c26508842a88fce3cf58735b8699b	18	(null)	2022-01-09 21:51:51
735	4b3202116bc02daaea198bd888d04588	2a9c26508842a88fce3cf58735b8699b	25	(null)	2022-01-09 21:51:51
736	798f559ce2237a5eb690ac76421b724b	2a9c26508842a88fce3cf58735b8699b	29	(null)	2022-01-09 21:51:51
737	66d8dcfdcd85ee94c9bf7ff8b3675955	2a9c26508842a88fce3cf58735b8699b	13	(null)	2022-01-09 21:51:51
738	b6fe4015645970af272d926687a301fc	2a9c26508842a88fce3cf58735b8699b	26	(null)	2022-01-09 21:51:51
739	b955f5b33715ac078cd1804e22f4a33f	2a9c26508842a88fce3cf58735b8699b	18	(null)	2022-01-09 21:51:51
740	e7dea240f3dab8138d1ba251de92d6b9	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
741	7ad08c42897875e4febb093ef51885d5	2a9c26508842a88fce3cf58735b8699b	19	(null)	2022-01-09 21:51:51
742	4b4fec71365c66a86d09dfbcf434e461	2a9c26508842a88fce3cf58735b8699b	21	(null)	2022-01-09 21:51:51
743	1ee642aeef31785cf1abef3187757083	2a9c26508842a88fce3cf58735b8699b	15	(null)	2022-01-09 21:51:51
744	795de56c7bd4f962f2637f37e57db2c0	2a9c26508842a88fce3cf58735b8699b	24	(null)	2022-01-09 21:51:51
